Media Outlet,Publication URL,Region,Estimated Traffic,Estimated Views,Estimated Clicks,Publication Date,Feed Name,Source File,Estimated Traffic/Views/Clicks,Headline,pub_dayofweek,pub_hour,pub_month,pub_age_days,Predicted Estimated Clicks
African News Agency,https://news.google.com/rss/articles/CBMivAFBVV95cUxOaFBIOHVuaVFkNldOVTNHbkh5VGMxTEhfUXNuVkZaOHA2dUZzRGJubXlockJQaUhXZV9WSjRwMkhvd2hjWU9FNG9mUFBiZ09nbEpBYjQ4SGs3T3o5VzY5SFZHLXE0UmdubUdvbzE4RGxEOXpjOXJwR29jNE1QV1g0TEFPS2loMmpJUzNqcEVqd25xTFNwQmp5WTNtUnR3dkdnZVZYRVJqNEN5elFEdGlmSnlRS3M4bkkxa0ZXcg?oc=5&hl=en-PK&gl=PK&ceid=PK:en,Africa,,,,,African News Agency,ana_2025-10-22.csv,,China congratulates Sushila Karki on becoming prime minister of Nepal's interim government - africannewsagency.com,,,,,766.9603082135183
African News Agency,https://news.google.com/rss/articles/CBMijgFBVV95cUxQTXJ4cW5MU09UX2VQODc3TDNpcUdFdV8yaUZJRElDZVpHLWFoaGJEY1phMkd2a1JYRVMtTFowUTVEUWdlMUNuQjliaVBDQzE3SGdrVlVBYnZaZW5CaFNGTXd6MERtOFhFUU9sVkIwam9oelVVNlJzMTRSck8yVlF3Skh0LUFsV0xOaFlFSEh3?oc=5&hl=en-PK&gl=PK&ceid=PK:en,Africa,,,,,African News Agency,ana_2025-10-22.csv,,"5.9-magnitude quake hits 52 km SW of Sola, Vanuatu — USGS - africannewsagency.com",,,,,766.9603082135183
African News Agency,https://news.google.com/rss/articles/CBMigAFBVV95cUxPUEhBb3puZHJ6a1QwX1loRUdnWkVEOU94QkxfSDZFaEpia3IxQ294ZDN3aVVwbUNmQmxfOHBmV1ctYVpzWFJoQy1yM2dIVjV5MU1XVXZQVTZEUTRjQTUxOWNmVDlsV2hNN3hMRklmVmUyM3FXdVhhc280VncyRmN1Zg?oc=5&hl=en-PK&gl=PK&ceid=PK:en,Africa,,,,,African News Agency,ana_2025-10-22.csv,,Road accidents claim 70 lives in Laos in May - africannewsagency.com,,,,,766.9603082135183
African News Agency,https://news.google.com/rss/articles/CBMiwwFBVV95cUxPNWlkOF9GT2tDX2Q3cU1XMlpQUmIwR29weXc0MjJZLUxPdGRoc2Frdjh4YkpqU1BCQ0dHUHRTRnRpWjlpcEV1MnB6UFFQeEt0NWJORV9sNW9HQmZSWE9SSWxOanprNFg5UTRINFNzTWQxOXpkZmstdGMwdV9oVVpEc2dLTVFRX1hlcmdlMlVld3dPbUdad0lLd0RTa19VdWQ3Z3pFQ3NLT01mOUFWc0V0amh4NFVuZVZuOTF1ZVNlZTVKNDg?oc=5&hl=en-PK&gl=PK&ceid=PK:en,Africa,,,,,African News Agency,ana_2025-10-22.csv,,"Flash: Xi, president of Swiss Confederation exchange congratulations on 75th anniversary of ties - africannewsagency.com",,,,,766.9603082135183
African News Agency,https://news.google.com/rss/articles/CBMinwFBVV95cUxNYU51cGdvSmFtM2MyRWNZX282RFlKc3hwZlJJMWRrOGwzdWt2Z3dCWjY4UjZNemw5Zm83aW1DU1J5YnAwRm1rT2Q2R0xTUGhsVEZxY0NySzdsT1FocWU0NlBYa21lV3ZoaEhmcjNYNVlxTlotc1ZOd0NZWHVXX3Q4NGlWVWdIbnRSdWYtN0V3R2s1d0xjZ0JsdjNvRjVXTjg?oc=5&hl=en-PK&gl=PK&ceid=PK:en,Africa,,,,,African News Agency,ana_2025-10-22.csv,,Urgent: Xi congratulates Mutharika on election as Malawian president - africannewsagency.com,,,,,766.9603082135183
African News Agency,https://news.google.com/rss/articles/CBMiyAFBVV95cUxQWEl1VWRQOFZlN1RtQzhuS183bHozV1RIaE9wcjRFQWFweUxlMlRVNFhDOXh6VlRhajRQbHpTNEpmdWVGSHFCOENEdE52Uk1wcVNzUWpnaXQ5Uml0M3Q0SEx4Y3h3ci0zekhJaF9LM2V5UjcyMUpBUE41YzRFQXFEV20yYkN4cTJBZ0VSLXBLTHlocmQxcDYwUWYzNGZoUXBmLS1CcVZ1SmRHcXpVUVg1SnJiNTI1T28tdGY3a182cjd3SnRaOVhmUA?oc=5&hl=en-PK&gl=PK&ceid=PK:en,Africa,,,,,African News Agency,ana_2025-10-22.csv,,Urgent: Chinese premier lands in New York for general debate of 80th session of UN General Assembly - africannewsagency.com,,,,,766.9603082135183
Asia Presswire,https://news.google.com/rss/articles/CBMiXEFVX3lxTE5PdW1nR3VKRXNnZmpCYlNVMDl6RkhOTjRXWWg0a25EM1VpZnBiREF0UXlwSVhzS0dCY1pyazFpN2QwR2NISE01NHg5MzU2ZnRlalFxcF9aRWdfNHVh?oc=5&hl=en-PK&gl=PK&ceid=PK:en,Asia-Pacific,,,,,Asia Presswire,asiapresswire_2025-10-22.csv,,Privacy Policy - Asia Presswire,,,,,766.9603082135183
Asia Presswire,https://news.google.com/rss/articles/CBMiUkFVX3lxTE5qSDVKdXRzQl8weExKVGVuZFR0aFpXQThWMTd4ZkxWRlRsQ1ZaYmlkT2lSbWYwbHNHWDZta2ZEWFZwRUZyb1h3Rzc3WU5YdjVyOXc?oc=5&hl=en-PK&gl=PK&ceid=PK:en,Asia-Pacific,,,,,Asia Presswire,asiapresswire_2025-10-22.csv,,"About | Press release distribution in East Asia, Middle East, Southeast Asia, Europe, USA, UK - Asia Presswire",,,,,766.9603082135183
Asia Presswire,https://news.google.com/rss/articles/CBMiU0FVX3lxTE9MbzBpNG1UWk5zVjBJSnpoVGFjTGRKT0dQbGtWc0g3V3cxV1BJS3NhZnBYeHphdjk5Y0NvVWJ0by1TazVxY19oSGMzOUdmaFg5X09B?oc=5&hl=en-PK&gl=PK&ceid=PK:en,Asia-Pacific,,,,,Asia Presswire,asiapresswire_2025-10-22.csv,,Login or Sign Up - Asia Presswire,,,,,766.9603082135183
Asia Presswire,https://news.google.com/rss/articles/CBMiVEFVX3lxTFB6eHg1SGlxZG94NlB4Z2N3YW5uTnJjbElGNUFLRzdHY19zS3hPLTVZaDgxUHBxS2dIR2xzSXRKYmtzQ2ZEMXhTZ3ZGdlY1bFlYOGltUw?oc=5&hl=en-PK&gl=PK&ceid=PK:en,Asia-Pacific,,,,,Asia Presswire,asiapresswire_2025-10-22.csv,,Pricing of press release distribution service - Asia Presswire,,,,,766.9603082135183
Asia Presswire,https://news.google.com/rss/articles/CBMiV0FVX3lxTFA2MGdmd2lsd3BsM19NcktnZkt2Y2VuVFFsQm1qT0NRUV9tWU1rR19SdEtOVmhxRS1Xb1VXXzdQN01OQW9CQy02ZHFWSlhHeS1lb1hnRG9NMA?oc=5&hl=en-PK&gl=PK&ceid=PK:en,Asia-Pacific,,,,,Asia Presswire,asiapresswire_2025-10-22.csv,,Term of Use - Asia Presswire,,,,,766.9603082135183
African News Agency,https://news.google.com/rss/articles/CBMiiAFBVV95cUxNcGFBN3pUeDF3YzJONkVtZUZOSExtUzdYUHQxc3NLX0lyOW5QSEZjalV5Q21IS0FjbjhNVm1McFBCSlo2RV9IVzRoa3dUTUVDbll6NlUxNjNnWjYyN0tyY3VsYThMelRvVG1TbGxYcFJDOUg4cEU2c29Jb0xJblNxbUhJQm13SlJM?oc=5&hl=en-PK&gl=PK&ceid=PK:en,Africa,,,,,African News Agency,ana_2025-10-22.csv,,Xinhua to enhance cooperation with Grenadian media - africannewsagency.com,,,,,766.9603082135183
African News Agency,https://news.google.com/rss/articles/CBMidkFVX3lxTE45bC1YZnZ1aXN5NFY3cUZSS3NFUU55WnBVbWNMNHRnSDd0U1BPWTBfbzdIU2RUMzhjTmhpQ1BBbFpNakFKbDUzWGJRRlFzek51TWJiWkhjXzhBRjNjLTRrSDhVcG4zWFlfNlFXeHBBRWF6ZlhBdmc?oc=5&hl=en-PK&gl=PK&ceid=PK:en,Africa,,,,,African News Agency,ana_2025-10-22.csv,,ChiNext Index opens higher Friday - africannewsagency.com,,,,,766.9603082135183
African News Agency,https://news.google.com/rss/articles/CBMi1AFBVV95cUxPNVhRei1ndmh5TExCTG5aQUl4ZlN6WXVSVExaVTQtSlpXUXptQ3lES2M5d2FVejJ5MTcxV1VEUGZpSVh1elJWMElMUUd6UnFxVTlOYjAxNXZfOEVJdUdPWHVRMjF3enQ2ZElFRkRqRzV6RTVkMmRZMktwV2oweGZ3TmJjdVJtRVpLd1NQbWg0ZHVyb1Rydk9yUGxQT080V1VxQzlPVGk0UWdUVEtwTjNZSEJ4bkxZTmtSMTYteDlhREZ2VnBtb05CU0hfQmk5czRTVktncw?oc=5&hl=en-PK&gl=PK&ceid=PK:en,Africa,,,,,African News Agency,ana_2025-10-22.csv,,UPDATE Berlin Fashion Week launches online with Tom Van Der Borght show - africannewsagency.com,,,,,766.9603082135183
Accesswire,https://news.google.com/rss/articles/CBMidkFVX3lxTE0zTEJ4WkxZMXY1eWVzQWdxTElCTU1EVVp4eWZOMlNlSW1rMF9RVC1qZGpIbExMRGdPeXFCUDNBQ01HMFdGVjJ6VEt1empnRXFueTNac2dxZ1puYTNjMVdnWjB4TEFuVlhHZ0syTjZFV00wbTN3aWc?oc=5&hl=en-PK&gl=PK&ceid=PK:en,North America,,,,,Accesswire,accesswire_2025-10-22.csv,,- ACCESS Newswire,,,,,766.9603082135183
Accesswire,https://news.google.com/rss/articles/CBMib0FVX3lxTE4yLVAyMWlGS0ZQandGWklRUXhOSVAtV2FsU3k5WGhOSUNyLV9mR281NTd0elMyUnE2Ulh3TmI0VEVUaGZLZmJHSVctTm1iczExeElCVFVuQlgzSUdNZHZoYUY1UFBONEFqMlhWMm9Rdw?oc=5&hl=en-PK&gl=PK&ceid=PK:en,North America,,,,,Accesswire,accesswire_2025-10-22.csv,,- ACCESS Newswire,,,,,766.9603082135183
Accesswire,https://news.google.com/rss/articles/CBMiY0FVX3lxTE50eEVxc2ZwbHVoUTlFeFJPVWtVUW83a3JQekdORldLazJzXzl5X1l0NjFFODRQdEgzYjFjRGtja0kwSWVMSG9nc1l6c1RtM0Q0bjI0NmNwTDhxYmNPblVvUnc5OA?oc=5&hl=en-PK&gl=PK&ceid=PK:en,North America,,,,,Accesswire,accesswire_2025-10-22.csv,,"THE ARBITRATION OF JAKE P. NOCH FAMILY OFFICE, LLC PRO MUSIC RIGHTS, INC. Claimants - ACCESS Newswire",,,,,766.9603082135183
African News Agency,https://news.google.com/rss/articles/CBMieEFVX3lxTE03R2RndGNPc0d4X2Zmb0FOTnE4bTNKQlVTUGVRbElVclFPRmFDakNfS1gxUXZSMExybU1uNFNROVhfMjh4NUtXaElEU1ZDNWVxZzdxRGEyMEdBMnRQQWdLcTFDQzVhT2FfS2ZhbUMyNmJEX1FiTmRjMQ?oc=5&hl=en-PK&gl=PK&ceid=PK:en,Africa,,,,,African News Agency,ana_2025-10-22.csv,,New Party chief appointed for Liaoning - africannewsagency.com,,,,,766.9603082135183
African News Agency,https://news.google.com/rss/articles/CBMivwFBVV95cUxQXzlEekhWbnQwTjlTc2VaNnYwOENoZlhQS3RDUm9SYU5BV1JFQll1V0w1SU9OTFlVZllLZ3JXTGtQU0pDTE1ROHhHaFVTR2JmdHMtVlMwTzdpTXQ4cFBGR0FueG9seWdEYlZaSDBuZHlmZjN0UzRrTlFCcVM2UUZmOUJoWko0WmFxTnRtZXlNOGJDSXU5dWV0ai1jNWgxT2FMMDNicVVOQTRQQUJGdjFJXzdjSGdHMVk2Z3NhUkhOTQ?oc=5&hl=en-PK&gl=PK&ceid=PK:en,Africa,,,,,African News Agency,ana_2025-10-22.csv,,"China urges U.S., Japan to withdraw Typhon missile system as soon as possible: FM spokesperson - africannewsagency.com",,,,,766.9603082135183
African News Agency,https://news.google.com/rss/articles/CBMilAFBVV95cUxPcUdyTXJJMEhnUzdWc1VlMzN0cTFhU1F6bFBQWDIySHhCVnBHRFlxQjJHVFpEOGdvRk9EWnRyMDIzSFh0QXgxMmxwYi0zYThpZWJjMlBiVF9PeG5nR2RlX2NtSzZBQ01wbkJHazNXTnN3QzBoQUR6ekpyNTFMVkh5NHoxZDMyOGRpWGN5RkZUS1VGTmY2?oc=5&hl=en-PK&gl=PK&ceid=PK:en,Africa,,,,,African News Agency,ana_2025-10-22.csv,,France in Madagascar: from soft power to organising protests - africannewsagency.com,,,,,766.9603082135183
24-7 Press Release,https://news.google.com/rss/articles/CBMi-gFBVV95cUxPQ1V5LVhpNFZnU2FxUjlTdmFzYUFBYXhLNzEzMEdFQlFsZHpXclBPWnFCTVRRb0RrWkoydTljcHpNNmktOGlQUEpVS3o4ZlIxVW8taEhWLXFhOFVDMC1KWjhQdERwcGtiZHRrOWYxZ1cySG4yQ0pvNzlOQS1yYlFRUzRyLXFud2tLVjlMZTBsUUliUzBab2JGYWFNNWFFS3RaZUczU21CbDR3ajVQdW00X3BkY3MzSHRadHRfU09uNl9CUTVMY2J4QmMzU2ZyRzNQUmw1UlZrUFJZdXpxcTJ5LU0zcWtQMk1ic0cwc0x6LWYxSHFkTFc3SUdn?oc=5&hl=en-PK&gl=PK&ceid=PK:en,North America,,,,,24-7 Press Release,24-7pressrelease_2025-10-22.csv,,"How Can Literature Illuminate the Void? Xuemo World Literature Forum Explores ""Eternal Love"" at Frankfurt Book Fair - 24-7 Press Release",,,,,766.9603082135183
24-7 Press Release,https://news.google.com/rss/articles/CBMiZ0FVX3lxTFBDVEMtRWU4WTA0bUstbTRSTUNqOGRtSGNtc1FnV1JYWkZSU2dmOVJCZDQzMjVtV09OSHVIMHVkdkhUNWFHcTFhS0VMbWswc0VhRE13ZUpjTnVTQWlMYjJrcjZFNW1Oc0E?oc=5&hl=en-PK&gl=PK&ceid=PK:en,North America,,,,,24-7 Press Release,24-7pressrelease_2025-10-22.csv,,News by Date - 24-7 Press Release,,,,,766.9603082135183
24-7 Press Release,https://news.google.com/rss/articles/CBMiwAFBVV95cUxQd2J2aGd4TndoNXJMQ2R4aE5YX1dUNktCYnVLNF85RlF6UGV3UXduVEE1NHFFUzBKRi10YlRMbjVIZ1R0OWpyOGsxV0J6ajg3cXVSTmhsSjJKQWI5WU94UWsxUnZhN3RDeUJJM3dNLXpoVzRMZHdOOXg5NzZJWV9OQnBqLTZKSE5peTNXRE9tV2dvbG5mSE43N2tfQmpmUDQ3NzJMRjZrV2dTMkYyVTFQRi1rVllfaXBSNW96RW5NdUU?oc=5&hl=en-PK&gl=PK&ceid=PK:en,North America,,,,,24-7 Press Release,24-7pressrelease_2025-10-22.csv,,Attend an Open House: Learn About the Part-Time Law Program at Stetson - 24-7 Press Release,,,,,766.9603082135183
24-7 Press Release,https://news.google.com/rss/articles/CBMiSEFVX3lxTE5lcUt3LV85aXI5bTF3a1RzWTAzb1RUeW1mT1VzM2N1ZzFQS2UwSE9BOEFiRFRITDlYNmdCdzY1V0hRZkp2X1F1dA?oc=5&hl=en-PK&gl=PK&ceid=PK:en,North America,,,,,24-7 Press Release,24-7pressrelease_2025-10-22.csv,,Press Release Distribution & Press Release Services | 24-7PressRelease.com - 24-7 Press Release,,,,,766.9603082135183
24-7 Press Release,https://news.google.com/rss/articles/CBMirAFBVV95cUxNRzcwd0ZHcFlNQ0lua3RVX3FzVnJMX3NpZVVDWTlJMnl5cHZRSUNxa1NHbGhweEFKZ3VNWTRyeGFRck5ibk1LS2lPQnZIMzNHbVFYMlI2dHhtZUZSS0tPTFlXTW8zQ08zV0ctNEVPRFlKcWhtYzVraGNUWHkwVmtFVWJvdU9fdUVGeU1iVVpweldiVXlNMUxxRUlUa1dhSUo4WlVHMFhNdm10LWZi?oc=5&hl=en-PK&gl=PK&ceid=PK:en,North America,,,,,24-7 Press Release,24-7pressrelease_2025-10-22.csv,,News by Industry - 24-7 Press Release,,,,,766.9603082135183
24-7 Press Release,https://news.google.com/rss/articles/CBMiY0FVX3lxTE9BUThSLWx4RGVEM25ITm1BeGNuX2lNMmVWQ1hTWXgxSnRFQk1FYUR6aWFNT0lyQV9RUUlNVzhZbW8yZ2RkX2lfX1VnWXNxNzAtUEhyQjdrWkswSTZOYkVkM1FvZw?oc=5&hl=en-PK&gl=PK&ceid=PK:en,North America,,,,,24-7 Press Release,24-7pressrelease_2025-10-22.csv,,Integrated Media Pro Pricing Plan - 24-7 Press Release,,,,,766.9603082135183
Business Wire,https://news.google.com/rss/articles/CBMi1gFBVV95cUxOaGM1VkhLVk9ScUVReGpPcERTcU5fRjI0NHlEOUp5VndXekI2QnA2bkRyOERnckMxNEJzd2VYNlRFOXFtdzhxZ0hNVm85amdXRzVKS1NLcFo2TWRZUk9oRHJxdGRuZ3VmY3hsLWFqeDhzWm9OakgyMFcxaFRrcHduN2hoNjNrQl9ma2YxVTB6aWZmYnhnOE1oVmRNTVExZ21kNlhOd3lWV1BMRFBDZUdNTVVVaUNHOXVrdzBfeVFKTDE3QldQUTY1a0NXd2tNWTZOT0pxMkpR?oc=5&hl=en-PK&gl=PK&ceid=PK:en,Global,,,,,Business Wire,businesswire_2025-10-22.csv,,Nebius Group N.V. announces date of third quarter 2025 results and conference call - Business Wire,,,,,659.4532479770268
Business Wire,https://news.google.com/rss/articles/CBMi-AFBVV95cUxQZGJJSDZfU00tM3BvTGZmX3JIaTRLV3Q2aXBlUXBrTmluLWowMWJlUG1SZnFNbkQxNTdTMUpXU3MtcjU3bVZDaEdia1dsRkprN3VQSFExcG9Pb0pWajY3VlBYRE1kbG50dk85RnZqMFRRQnJNeDFsRnoxenBBOU9ZRld3aUFlalg1V1FXaTN4Tno4Zm5OOExVdHFVRXBUNkJNMWZGVE5DZ3FCM2VfNkhsR2VReDMtODZYVmpiU25NNG1xb2Q5TnN3RzR5bm14YzJHZkNWVHU5TXRFSWRwQ0tZVDlIdDJRTV9qSEZVVEVFSHVvREpwMzBXWA?oc=5&hl=en-PK&gl=PK&ceid=PK:en,Global,,,,,Business Wire,businesswire_2025-10-22.csv,,"Sam’s Club Launches Member-Inspired, Chef-Crafted Thanksgiving Feast — Ready in Under Two Hours for Under $100* - Business Wire",,,,,659.4532479770268
Business Wire,https://news.google.com/rss/articles/CBMi9gFBVV95cUxQckJjU2JITmF5bkFYdzdtWFJEVjl6U1BLZG5MUEExM2RrLWVXeDJCNXMwM1dmQnRGZHlMbmdQZzhwZXhaRDQ2RE9SVW9yWWZkaUE1MFBXME5fWEhHMUJKUEZnYlZuUFJ0U0Y0WFVuR0Rya296bnlWbU1veUhHemtnVGMwRHowUHVLZk5hSmFYSHpWRjlGLUpRRnhNZDQ2eG11NFBnQWdGREhnX3A0ajZMdnZVRFlRaDJWclY0TWF3ZlFyVTU1YXl3bmFta2Rid2IzNnA0OE1FTHdGSkFTY1BHc3U1QkVSR25fbTJ4blpjOTlaMFpLNVE?oc=5&hl=en-PK&gl=PK&ceid=PK:en,Global,,,,,Business Wire,businesswire_2025-10-22.csv,,Merlin Collaborates with United States Air Force to Advance Autonomous Contingency Management Capabilities - Business Wire,,,,,659.4532479770268
Business Wire,https://news.google.com/rss/articles/CBMi-wFBVV95cUxNNllyY2lNRjU2OEhickFkQ2F5X3p1eUlMMDYxTnlOQUI3cjY3b0dKMGxQd1BieEF0T0NhMm5KTjRObG51UGR5a1c3NWQtb1dZQ1VwSnpBQWFpZXN6dE9sTnlETmVtRWxTMzFzVVBFV1RaOFJPUmY1U0xnQnl0dFNqTzJqZmlHSUJ6R3NkQ0VXZDdORjNuUDNtZXYzSlpuS25JLVNad0NXazg5TmpkRkRBSzJJOTVOeng0QVlES1Nqc1R5aU1pUHlOX3M3eUhReFI1YjRZcWRNZm9VRW1TTjVXeGR3M3cwb0FKc1d2NDNHS1FqdzIwVlZUX1U3SQ?oc=5&hl=en-PK&gl=PK&ceid=PK:en,Global,,,,,Business Wire,businesswire_2025-10-22.csv,,Lynk and Omnispace Announce Plans to Merge to Deliver Next-Generation Global Direct-to-Device (D2D) Connectivity - Business Wire,,,,,659.4532479770268
Business Wire,https://news.google.com/rss/articles/CBMinwJBVV95cUxPRnJWM1NiRW1rVTBCSHJQbVNLcWx5U0wxbE9pS2EtSXdVNHB2SDRESlhQdDdGek1sc0w5TkNkeFEyZk1sS1JUTms3anB4YkpEMy1NWFV0WmdhR2ZHSXhUYVBSaXhfQkxWdG9oaEcwQlBoYnI3Y3BqU05rY3FSQTk2Q3lzRWYtVzJhSURGNXRDa21COXp4UVNJSkZJR2dyNzJZVTFxZGZNUC1EMDJSeFo2VGJ5WDVxbXRxd3luTGhxa1RCU2l3OWRrR1FjREswblhlaldpLVZCN0FyT3JvTi12c3BOT0thdzM1anZaVmZUbzB6cm9jZWVVd1doS0dfdE5VWUp1ZVA0OERvNFp5ZDRSNGtxY0JoT1ZjYW52OE5ZUQ?oc=5&hl=en-PK&gl=PK&ceid=PK:en,Global,,,,,Business Wire,businesswire_2025-10-22.csv,,The Coca-Cola Company and Gutsche Family Investments Agree to Sell Controlling Interest in Coca-Cola Beverages Africa to Coca-Cola HBC AG - Business Wire,,,,,659.4532479770268
Business Wire,https://news.google.com/rss/articles/CBMi4AFBVV95cUxQcEVORUNIM3ZBTXhzWjdiVVU1dVI0TXlVTWNVZHlOTnBELVB0LVgxcHVnUlhMZUhST0licFFfbVduTWYybUxCMlF6Mng1cmpOXzd0cW9FeHdSdHA2MmxtNkM4QmlVZG8zOFF0VmJkcWFRYzNDOWNIMTBBYXg1SDVWSzZfYUJZb0ZSRTRhX1hJOFZTcFZNaGxEWTdvMjlVMDM4cGNYcU1zY2FSR3E5MzU2cE1EWF9lRlgtMUNoYWFQLVRIeVlnZHNJaS1xQ3lDZlpWMTg4Nm1XUDFSMkFQTFNCVg?oc=5&hl=en-PK&gl=PK&ceid=PK:en,Global,,,,,Business Wire,businesswire_2025-10-22.csv,,"Daylight Raises $75M, Led by Framework Ventures, to Scale its Decentralized Energy Network - Business Wire",,,,,659.4532479770268
Business Wire,https://news.google.com/rss/articles/CBMi0gFBVV95cUxQb3Q1ZUVmNUNpNE9TZmxLWldWTUVLeXNQSmhBMElXYWFrUC1uR3VINXpJVkh0a0xDVms2V2pfbXJHNm1QOG5ibzlqd0g5N2s1QWtfX2FlNFNwdGZobEoyZUIwVnpPeXNmRmdNNnIzRDBTMFotY1JQOHY5TEpEOG5DdGhIVWhqT2dneEkwaTB3Y3lZUUpXR3hsdGdoNWthTmtPeEhlY3R4blNyVXJjcFRTNVkwTmZuNV9QNjdmUnJTZkZxSFlHQkRUaVZZNURpZ1ZmaFE?oc=5&hl=en-PK&gl=PK&ceid=PK:en,Global,,,,,Business Wire,businesswire_2025-10-22.csv,,Battlefield 6 Shatters Records Becoming the Biggest Launch in Franchise History - Business Wire,,,,,659.4532479770268
Business Wire,https://news.google.com/rss/articles/CBMikAJBVV95cUxQVnpEUVQySTUyalZoQ3RaYmJPM2lPQWhtcW42QTRWcVc1dWMzbG05VDZlaEhMRkRDYzUtZjhIZjVuNlRrdkJHaEVPaXdOVUMxdUR4ekFBZk4yc212QnNUOTFLQUtPRmFzaDQyYnlCR3h2c2V1ZmY5dXQ5N0tYd3ptOHptRXBkN0l6cXhrZklOLXNGb2tmYS04c3JOTVBPRDRqUWlhc0lVY0pPaUJNd19EUDFfc2JHclljTDhETy1IVExrekNDWWZ4UXBxdUhjRWJ5bkRvRlFCb1NYODZPOU1fNjdxcHd5TE40cGdyc1U3aGo3bnhGOHVhMGVFX0JQNWdQTWU4UXFNV2hndjVGUEFWbg?oc=5&hl=en-PK&gl=PK&ceid=PK:en,Global,,,,,Business Wire,businesswire_2025-10-22.csv,,Blockchain Recovery Investment Consortium (BRIC) Announces $299.5 Million Settlement with Tether in Celsius Network Bankruptcy - Business Wire,,,,,659.4532479770268
Business Wire,https://news.google.com/rss/articles/CBMijwJBVV95cUxPQUdqREF5Ry1IQnE4UFRnXy0tdllHdHZfVTJjemg5cVVIUjFtNU9TX015RkxGWldjRkFuZHhFTnhrcUp3LUVwcnF3aUZPdHpuVE4tS3Utd196V3hWRW11Y2NTRzFpelNxNVNfLWU3X3hlam5ieS1kUVhRYThHT19FQkJLUmZNdGFkNlJ2OHBoMHplSVpUTnhHMXdQVVUtX2pYN2Y4VTJ3MXJTX3FkY0RZazg3c0pHU3diRm9FdGtUanJvZktNLW1BbmxRRHdQb2VDSldGdGVLYVE1UDRuYnEtY1lpTW9PZ0FTVDIxMkVldjBCa1A0cktYdW9oNzFwamdnSENNWllQd1VyVHU2N0tr?oc=5&hl=en-PK&gl=PK&ceid=PK:en,Global,,,,,Business Wire,businesswire_2025-10-22.csv,,Applied DNA Sciences Closes up to $58 Million Private Placement; Announces Initial BNB Holdings Valued at Over $17 Million - Business Wire,,,,,659.4532479770268
Business Wire,https://news.google.com/rss/articles/CBMiTkFVX3lxTFBMMXJBa2JfbHRQdkZZektOUzZ3aDV3RFRHcFBPeVNIYlNPb1FROFdCei1JVFVjLWo2N29SQjdsNUo3OGFhTEdQVFhiUTA0Zw?oc=5&hl=en-PK&gl=PK&ceid=PK:en,Global,,,,,Business Wire,businesswire_2025-10-22.csv,,Newsroom - Business Wire,,,,,659.4532479770268
Business Wire,https://news.google.com/rss/articles/CBMi7AJBVV95cUxPTFhISGREbksydTBBSjB5bmRUSGhDUzNGT3lLT2RlWGxEak8zSndMUktZMm12aUNhalU3Z3JQSEQ1T0F1Q0Rtb3Q0ZWVYRFp2b01LcHJkZTc5dkI5ZG9FSnlzNjh4Z1VLXzEzeF9PQTNteUhrSjJNLXlmdlVCQUhFcU9tYXRsQnJLek1ZdWJMcjZCLWtUXzlTbUN0X1hiQVE0NHA1VDZlMVBZUnVIb3Q5TjR4cXN0bjZmMWZmdDhERzBCV1BOS1FDd2M4V0RDSE5DUTF5NWhLbnJWR2JyYnJJeGJweWtNc195ZWtMSHRMektQbWFsQ2YtWmhIRUY3TW4yMVQwQk5yRUl0ZXRVX3JTTFI5SVVybWRZemhZQjlVSlVPd01XM09TeTVfVlM3LU9IRW9XR19YRXNrd3R2RTdPODBKREw3bkUtdjBYOUxtLTZOejFGRV81QlYwNWUxLXdpbXVHSUF6NHNPeUpx?oc=5&hl=en-PK&gl=PK&ceid=PK:en,Global,,,,,Business Wire,businesswire_2025-10-22.csv,,DDC Enterprise Raises $124 Million with Participation from PAG Pegasus Fund and Mulana Investment — Founder Norma Chu Joins Round with $3 Million Investment to Advance Bitcoin Treasury Strategy - Business Wire,,,,,659.4532479770268
Business Wire,https://news.google.com/rss/articles/CBMiygFBVV95cUxPNEJZajI5UzBMbmNtR2xfSG9Ha2d5aFhmS2FJRkNrZWFGdnJZY0xfYjZ2MUNIMzhPU0hOMl9iWXV5U2tlTzFsd0x4akVvMTN6ZHk2WEVHUHRENTBnYmFFZ3FQb0NUcDh0UjhNYnhXQW1uSzc1RndQV1Rkam1lUTJrRmNFdk4wS09majZVT3hERHYtSi1IYVJkLVBMTHNIWS1kRDFTS0JUV29SZmZqMGQwem5VbG5YV09XYWhlQVZod0dILTU2NlVOLTlR?oc=5&hl=en-PK&gl=PK&ceid=PK:en,Global,,,,,Business Wire,businesswire_2025-10-22.csv,,Liquid Agency Launches Ai Studio to Supercharge Brand Creativity at Scale - Business Wire,,,,,659.4532479770268
